country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_school,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_others,nc_reason_too_many_rnd,nc_reason_vaccines_safety,nc_reason_covid_19,nc_reason_no_felt_need,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CAE,NORD,TOUBORO,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,20,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD,TOUBORO,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD,TOUBORO,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,21,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD,TOUBORO,CENBLOCK,nOPV2,Rnd1,21,2022-05-14T00:00:00Z,2022-05-18,2022-05-20,32,28,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,NORD,TOUBORO,CENBLOCK,nOPV2,Rnd2,21,2022-05-03T00:00:00Z,2022-05-07,2022-06-07,30,30,60,25,21,46,14,Fail,poor,0,0,2,0,0,4,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,28.57,57.14,0.23
CAE,NORD,TOUBORO,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,30,30,60,29,28,57,3,Pass,high,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,66.67,0,0.05
CAE,NORD OUEST,AKO,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,23,37,60,23,34,57,3,Pass,high,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,66.67,0,0.05
CAE,NORD OUEST,AKO,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,32,28,60,31,27,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CAE,NORD OUEST,AKO,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,AKO,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,25,35,60,23,33,56,4,Fail,moderate,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.07
CAE,NORD OUEST,AKO,NID_LID_preventive,,Rnd1,21,2021-05-12T00:00:00Z,2021-05-16,2021-05-16,27,33,60,23,31,54,6,Fail,moderate,0,1,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0,0,0,0,0.1
CAE,NORD OUEST,BAFUT,CAM-2023-08-01_nOPV,nOPV2,Rnd1,22,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,NORD OUEST,BAFUT,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,BAFUT,CENBLOCK,nOPV2,Rnd1,21,2022-05-22T00:00:00Z,2022-05-26,2022-05-27,32,28,60,30,25,55,5,Fail,moderate,0,0,4,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
CAE,NORD OUEST,BAFUT,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-16,28,32,60,23,29,52,8,Fail,moderate,1,0,4,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,12.5,0,50,0,0,37.5,0,0.13
CAE,NORD OUEST,BALI,CAM-2023-08-01_nOPV,nOPV2,Rnd1,20,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,BALI,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,30,30,60,28,27,55,5,Fail,moderate,0,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,20,20,0,0,0.08
CAE,NORD OUEST,BALI,CENBLOCK,nOPV2,Rnd1,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-25,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,BALI,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,33,27,60,32,26,58,2,Pass,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,NORD OUEST,BALI,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-17,29,31,60,27,30,57,3,Pass,high,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0,0.05
CAE,NORD OUEST,BAMENDA,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,27,31,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
CAE,NORD OUEST,BAMENDA,CAM-2023-08-01_nOPV,nOPV2,Rnd2,20,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,27,33,60,25,32,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
CAE,NORD OUEST,BAMENDA,CENBLOCK,nOPV2,Rnd1,21,2022-05-22T00:00:00Z,2022-05-26,2022-05-26,22,38,60,13,27,40,20,Fail,very poor,0,7,7,0,0,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,35,35,0,0,30,0,0.33
CAE,NORD OUEST,BAMENDA,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,30,30,60,20,28,48,12,Fail,poor,0,2,7,0,0,3,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,16.67,58.33,0,0,25,0,0.2
CAE,NORD OUEST,BAMENDA,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,27,33,60,26,29,55,5,Fail,moderate,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60,0,0,0,0,40,0,0.08
CAE,NORD OUEST,BAMENDA 3,CAM-2023-08-01_nOPV,nOPV2,Rnd1,20,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,BAMENDA 3,CAM-2023-08-01_nOPV,nOPV2,Rnd2,19,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,BAMENDA 3,CENBLOCK,nOPV2,Rnd1,20,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,25,35,60,19,26,45,15,Fail,poor,1,12,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.67,80,13.33,0,0,0,0,0.25
CAE,NORD OUEST,BAMENDA 3,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,BATIBO,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,BATIBO,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,30,30,60,26,24,50,10,Fail,poor,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.17
CAE,NORD OUEST,BATIBO,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-26,29,31,60,27,29,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
CAE,NORD OUEST,BENAKUMA,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,BENAKUMA,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,24,36,60,23,36,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,BENAKUMA,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-26,29,31,60,25,29,54,6,Fail,moderate,1,1,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,16.67,16.67,33.33,0,0,33.33,0,0.1
CAE,NORD OUEST,BENAKUMA,CENBLOCK,nOPV2,Rnd2,21,2022-05-03T00:00:00Z,2022-05-07,2022-07-07,27,33,60,25,33,58,2,Pass,high,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0.03
CAE,NORD OUEST,FUNDONG,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,FUNDONG,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,30,30,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,NORD OUEST,FUNDONG,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-26,34,26,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
CAE,NORD OUEST,FUNDONG,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-08-07,25,35,60,23,33,56,4,Fail,moderate,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,0.07
CAE,NORD OUEST,FUNDONG,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-16,30,30,60,27,27,54,6,Fail,moderate,0,3,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.1
CAE,NORD OUEST,KUMBO EAST,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,KUMBO EAST,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,KUMBO EAST,CENBLOCK,nOPV2,Rnd1,21,2022-05-10T00:00:00Z,2022-05-14,2022-05-25,30,30,60,28,30,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0.03
CAE,NORD OUEST,KUMBO EAST,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,27,33,60,27,27,54,6,Fail,moderate,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33.33,50,0,0,16.67,0,0,0.1
CAE,NORD OUEST,KUMBO EAST,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,33,27,60,29,22,51,9,Fail,poor,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,88.89,0,0.15
CAE,NORD OUEST,KUMBO WEST,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,KUMBO WEST,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,KUMBO WEST,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-24,30,30,60,28,30,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
CAE,NORD OUEST,KUMBO WEST,CENBLOCK,nOPV2,Rnd2,21,2022-08-03T00:00:00Z,2022-08-07,2022-08-07,27,33,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,NORD OUEST,KUMBO WEST,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,MBENGWI,CAM-2023-08-01_nOPV,nOPV2,Rnd1,18,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,23,37,60,22,37,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,NORD OUEST,MBENGWI,CAM-2023-08-01_nOPV,nOPV2,Rnd2,20,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,MBENGWI,CENBLOCK,nOPV2,Rnd1,20,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,24,36,60,20,34,54,6,Fail,moderate,0,0,2,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0.1
CAE,NORD OUEST,MBENGWI,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDOP,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDOP,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDOP,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDOP,CENBLOCK,nOPV2,Rnd2,23,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDOP,NID_LID_preventive,,Rnd1,22,2021-05-09T00:00:00Z,2021-05-13,2021-05-15,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NDU,CAM-2023-08-01_nOPV,nOPV2,Rnd1,17,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,28,32,60,26,29,55,5,Fail,moderate,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0.08
CAE,NORD OUEST,NDU,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,28,32,60,27,31,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
CAE,NORD OUEST,NDU,CENBLOCK,nOPV2,Rnd1,19,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,21,29,50,21,29,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
CAE,NORD OUEST,NDU,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-06-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NJIKWA,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NJIKWA,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,NJIKWA,CENBLOCK,nOPV2,Rnd1,13,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,21,9,30,20,9,29,31,Fail,very poor,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,96.77,1.03
CAE,NORD OUEST,NJIKWA,CENBLOCK,nOPV2,Rnd2,19,2022-06-03T00:00:00Z,2022-06-07,2022-08-07,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,NORD OUEST,NJIKWA,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NKAMBE,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,31,29,60,29,27,56,4,Fail,moderate,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0.07
CAE,NORD OUEST,NKAMBE,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,32,28,60,30,27,57,3,Pass,high,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.05
CAE,NORD OUEST,NKAMBE,CENBLOCK,nOPV2,Rnd1,19,2022-05-20T00:00:00Z,2022-05-24,2022-05-26,32,18,50,23,17,40,20,Fail,very poor,0,7,3,0,0,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,0,0,0,50,0.4
CAE,NORD OUEST,NKAMBE,CENBLOCK,nOPV2,Rnd2,21,2022-05-03T00:00:00Z,2022-05-07,2022-07-07,32,28,60,27,23,50,10,Fail,poor,0,0,2,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,70,10,0.17
CAE,NORD OUEST,NKAMBE,NID_LID_preventive,,Rnd1,21,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,29,31,60,29,29,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.03
CAE,NORD OUEST,NWA,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,NORD OUEST,NWA,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,33,27,60,30,25,55,5,Fail,moderate,0,0,4,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
CAE,NORD OUEST,NWA,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NWA,CENBLOCK,nOPV2,Rnd2,18,2022-06-03T00:00:00Z,2022-06-07,2022-06-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,NWA,NID_LID_preventive,,Rnd1,8,2021-05-10T00:00:00Z,2021-05-14,2021-05-15,34,26,60,34,23,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
CAE,NORD OUEST,OKU,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,30,30,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,NORD OUEST,OKU,CAM-2023-08-01_nOPV,nOPV2,Rnd2,20,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,36,24,60,33,21,54,6,Fail,moderate,0,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,33.33,16.67,0.1
CAE,NORD OUEST,OKU,CENBLOCK,nOPV2,Rnd1,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-26,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,OKU,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,SANTA,CAM-2023-08-01_nOPV,nOPV2,Rnd1,21,2023-09-22T00:00:00Z,2023-09-26,2023-09-27,29,31,60,21,24,45,15,Fail,poor,0,1,10,3,1,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6.67,66.67,20,6.67,0,0,0.25
CAE,NORD OUEST,SANTA,CAM-2023-08-01_nOPV,nOPV2,Rnd2,21,2023-11-03T00:00:00Z,2023-11-07,2023-11-08,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,SANTA,CENBLOCK,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,NORD OUEST,SANTA,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-06-07,31,29,60,31,28,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
