country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_school,nc_reason_others,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ALG,EL OUAD,EPSP DEBILA,nOPV2022,nOPV2,Rnd3,21,2023-03-23T00:00:00Z,2023-03-27,2023-03-28,34,26,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,EL OUAD,EPSP DJEMAA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-07-02,24,36,60,24,33,57,3,Pass,high,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,33.33,0,0,0,66.67,0.05
ALG,EL OUAD,EPSP DJEMAA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,30,30,60,30,27,57,3,Pass,high,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ALG,EL OUAD,EPSP DJEMAA,nOPV2022,nOPV2,Rnd1,18,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,32,28,60,29,26,55,5,Fail,moderate,0,0,2,0,0,0,3,0,0,2,0,0,2,1,0,0,40,0,0,0,60,0.08
ALG,EL OUAD,EPSP DJEMAA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP DJEMAA,nOPV2022,nOPV2,Rnd3,21,2023-03-21T00:00:00Z,2023-03-25,2023-03-27,27,33,60,26,32,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,0,0,50,0.03
ALG,EL OUAD,EPSP EL MEGHAIER,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-07-29T00:00:00Z,2024-08-02,2024-09-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP EL MEGHAIER,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,24,36,60,24,35,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,EL OUAD,EPSP EL MEGHAIER,nOPV2022,nOPV2,Rnd1,21,2022-12-11T00:00:00Z,2022-12-15,2022-12-16,36,24,60,26,18,44,16,Fail,poor,0,0,8,0,0,0,8,0,0,4,4,0,7,1,0,0,50,0,0,0,50,0.27
ALG,EL OUAD,EPSP EL MEGHAIER,nOPV2022,nOPV2,Rnd2,21,2023-01-24T00:00:00Z,2023-01-28,2023-01-29,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP EL MEGHAIER,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-26,31,29,60,29,29,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,EL OUAD,EPSP EL OUED,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-07-29T00:00:00Z,2024-08-02,2024-10-02,44,16,60,37,13,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.17
ALG,EL OUAD,EPSP EL OUED,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,40,20,60,38,18,56,4,Fail,moderate,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,75,0,0,0,25,0.07
ALG,EL OUAD,EPSP EL OUED,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-16,24,36,60,15,16,31,29,Fail,very poor,0,0,7,0,0,0,22,0,0,3,4,0,1,0,0,0,24.14,0,0,0,75.86,0.48
ALG,EL OUAD,EPSP EL OUED,nOPV2022,nOPV2,Rnd2,21,2023-01-23T00:00:00Z,2023-01-27,2023-01-28,29,31,60,24,23,47,13,Fail,poor,0,0,3,0,0,0,10,0,0,0,3,0,5,1,0,0,23.08,0,0,0,76.92,0.22
ALG,EL OUAD,EPSP EL OUED,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-26,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP GUEMAR,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-07-29T00:00:00Z,2024-08-02,2024-09-02,28,32,60,26,24,50,10,Fail,poor,0,0,5,0,0,0,5,0,0,1,4,0,0,0,0,0,50,0,0,0,50,0.17
ALG,EL OUAD,EPSP GUEMAR,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP GUEMAR,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-14,30,30,60,28,27,55,5,Fail,moderate,0,0,1,0,0,0,4,0,0,1,0,0,0,2,0,0,20,0,0,0,80,0.08
ALG,EL OUAD,EPSP GUEMAR,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-28,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP GUEMAR,nOPV2022,nOPV2,Rnd3,22,2023-03-21T00:00:00Z,2023-03-25,2023-03-27,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP TALEB LARBI,ALG-2023-09-01_nOPV,nOPV2,Rnd1,15,2024-08-29T00:00:00Z,2024-09-02,2024-10-02,38,22,60,32,21,53,7,Fail,moderate,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,14.29,0,0,0,85.71,0.12
ALG,EL OUAD,EPSP TALEB LARBI,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,34,26,60,33,24,57,3,Pass,high,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,33.33,0,0,0,66.67,0.05
ALG,EL OUAD,EPSP TALEB LARBI,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-18,40,20,60,39,19,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,EL OUAD,EPSP TALEB LARBI,nOPV2022,nOPV2,Rnd2,21,2023-01-24T00:00:00Z,2023-01-28,2023-01-29,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUAD,EPSP TALEB LARBI,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,DEBILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,43,17,60,43,17,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,DEBILA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,DJEMAA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,25,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,DJEMAA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,22,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,27,31,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,50,0,0,0,50,0.03
ALG,EL OUED,EL MEGHAEIR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,EL MEGHAEIR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,26,34,60,25,33,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,50,0,0,0,50,0.03
ALG,EL OUED,EL OUED,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,38,20,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0.03
ALG,EL OUED,EL OUED,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,26,34,60,25,32,57,3,Pass,high,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
ALG,EL OUED,GUEMAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,36,24,60,35,24,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,EL OUED,GUEMAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL OUED,TALEB ARBY,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,10,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,29,31,60,26,27,53,7,Fail,moderate,0,0,2,0,0,0,5,0,0,2,0,0,0,0,0,0,28.57,0,0,0,71.43,0.12
ALG,EL OUED,TALEB ARBY,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,20,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,EL TARF,BOUHADJAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,15,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0.02
ALG,EL TARF,BOUHADJAR,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0.03
ALG,EL TARF,DREAN,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,18,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL TARF,DREAN,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL TARF,EL KALA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,EL TARF,EL KALA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,EL TARF,EL TARF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,EL TARF,EL TARF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,GHARDAIA,BERRIANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,38,20,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.03
ALG,GHARDAIA,BERRIANE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,39,21,60,36,21,57,3,Pass,high,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ALG,GHARDAIA,EL MENEA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,28,32,60,28,30,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,GHARDAIA,EL MENEA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP BERIANE,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-09-28T00:00:00Z,2024-10-02,2024-10-02,30,30,60,29,29,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.03
ALG,GHARDAIA,EPSP BERIANE,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP BERIANE,nOPV2022,nOPV2,Rnd1,21,2022-12-12T00:00:00Z,2022-12-16,2022-12-16,35,25,60,31,17,48,12,Fail,poor,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,100,0.2
ALG,GHARDAIA,EPSP BERIANE,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-28,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,GHARDAIA,EPSP EL MENEA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,20,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,39,21,60,39,20,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,GHARDAIA,EPSP EL MENEA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,18,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,49,11,60,48,11,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,GHARDAIA,EPSP EL MENEA,nOPV2022,nOPV2,Rnd1,20,2022-12-10T00:00:00Z,2022-12-14,2022-12-16,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP EL MENEA,nOPV2022,nOPV2,Rnd2,21,2023-01-25T00:00:00Z,2023-01-29,2023-01-31,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP GUERRARA,ALG-2023-09-01_nOPV,nOPV2,Rnd1,19,2024-07-29T00:00:00Z,2024-08-02,2024-08-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP GUERRARA,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP GUERRARA,nOPV2022,nOPV2,Rnd1,13,2022-12-12T00:00:00Z,2022-12-16,2022-12-17,28,32,60,18,18,36,24,Fail,very poor,0,0,3,0,0,0,21,0,0,0,1,2,0,1,0,0,12.5,0,0,0,87.5,0.4
ALG,GHARDAIA,EPSP GUERRARA,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,34,26,60,29,26,55,5,Fail,moderate,0,0,2,0,0,0,3,0,0,0,2,0,1,2,0,0,40,0,0,0,60,0.08
ALG,GHARDAIA,EPSP GUERRARA,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-25,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP METLILI,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-07-29T00:00:00Z,2024-08-02,2024-08-02,30,30,60,20,20,40,20,Fail,very poor,0,0,8,0,0,0,12,0,0,2,6,0,3,0,0,0,40,0,0,0,60,0.33
ALG,GHARDAIA,EPSP METLILI,ALG-2024-01-01_nOPV,nOPV2,Rnd1,25,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,GHARDAIA,EPSP METLILI,nOPV2022,nOPV2,Rnd1,21,2022-12-12T00:00:00Z,2022-12-16,2022-12-17,30,30,60,25,20,45,15,Fail,poor,0,0,1,0,0,0,14,0,0,0,0,1,3,1,0,0,6.67,0,0,0,93.33,0.25
ALG,GHARDAIA,EPSP METLILI,nOPV2022,nOPV2,Rnd2,17,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,39,21,60,26,16,42,18,Fail,poor,0,0,1,0,0,0,17,0,0,0,1,0,0,0,0,0,5.56,0,0,0,94.44,0.3
ALG,GHARDAIA,EPSP METLILI,nOPV2022,nOPV2,Rnd3,21,2023-03-21T00:00:00Z,2023-03-25,2023-03-25,36,24,60,30,17,47,13,Fail,poor,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.22
ALG,GHARDAIA,EPSP THENIET EL MAKHZEN,ALG-2023-09-01_nOPV,nOPV2,Rnd1,26,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,27,33,60,26,24,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.17
ALG,GHARDAIA,EPSP THENIET EL MAKHZEN,ALG-2024-01-01_nOPV,nOPV2,Rnd1,23,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,EPSP THENIET EL MAKHZEN,nOPV2022,nOPV2,Rnd1,18,2022-12-11T00:00:00Z,2022-12-15,2022-12-17,34,26,60,25,13,38,22,Fail,very poor,0,0,4,0,0,0,18,0,0,3,1,0,5,0,0,0,18.18,0,0,0,81.82,0.37
ALG,GHARDAIA,EPSP THENIET EL MAKHZEN,nOPV2022,nOPV2,Rnd2,6,2023-01-22T00:00:00Z,2023-01-26,2023-01-28,41,19,60,36,14,50,10,Fail,poor,0,0,8,0,0,0,2,0,0,8,0,0,0,0,0,0,80,0,0,0,20,0.17
ALG,GHARDAIA,EPSP THENIET EL MAKHZEN,nOPV2022,nOPV2,Rnd3,21,2023-03-21T00:00:00Z,2023-03-25,2023-03-26,29,31,60,1,7,8,52,Fail,very poor,0,0,1,0,0,0,51,0,0,0,1,0,13,0,0,0,1.92,0,0,0,98.08,0.87
ALG,GHARDAIA,GHARDAIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,12,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,23,18,41,19,Fail,poor,0,0,2,0,0,0,17,0,0,0,2,0,9,3,0,0,10.53,0,0,0,89.47,0.32
ALG,GHARDAIA,GHARDAIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,GUERRARA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,GUERRARA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GHARDAIA,METLILI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,32,24,56,4,Fail,moderate,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0.07
ALG,GHARDAIA,METLILI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,GUELMA,BOUCHEGOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0.02
ALG,GUELMA,BOUCHEGOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,GUELMA,GUELMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0.03
ALG,GUELMA,GUELMA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0.02
ALG,GUELMA,OUED ZENATI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,22,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,38,21,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,GUELMA,OUED ZENATI,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GUELMA,TAMLOKA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,GUELMA,TAMLOKA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,BORJ EL HAOUES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,6,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,BORJ EL HAOUES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,15,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,BORJ OMAR IDRISS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,17,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,100,0,0,0,0,0.05
ALG,ILLIZI,BORJ OMAR IDRISS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,DEB DEB,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,29,27,56,4,Fail,moderate,0,0,2,0,0,0,2,0,1,1,0,0,1,0,0,0,50,0,0,0,50,0.07
ALG,ILLIZI,DEB DEB,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,ILLIZI,DJANET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,13,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,22,18,40,22,18,40,20,Fail,very poor,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
